SDHD	ENSG00000204370	ENST00000375549	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000525291	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000526592	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528021	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528048	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
SDHD	ENSG00000204370	ENST00000528182	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	0
WRN	ENSG00000165392	ENST00000298139	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	1	0
MSH2	ENSG00000095002	ENST00000233146	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000406134	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000543555	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
MSH2	ENSG00000095002	ENST00000645506	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0
