SDHB	ENSG00000117118	ENST00000375499	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
APC	ENSG00000134982	ENST00000257430	protein_coding	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
APC	ENSG00000134982	ENST00000507379	protein_coding	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
APC	ENSG00000134982	ENST00000508376	protein_coding	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
APC	ENSG00000134982	ENST00000512211	protein_coding	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
AR	ENSG00000169083	ENST00000374690	protein_coding	0	0	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	0
AR	ENSG00000169083	ENST00000396044	protein_coding	0	0	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0
AR	ENSG00000169083	ENST00000504326	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
PDGFRA	ENSG00000134853	ENST00000257290	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000277120	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000304053	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000323115	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000359847	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376208	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000376213	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000395882	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685387	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000685720	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686259	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686324	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686443	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686496	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000686542	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687148	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687386	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687596	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000687636	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000688013	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689685	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000689815	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000690281	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691415	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000691788	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692181	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692389	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692506	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692762	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000692804	protein_coding	0	0	1	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693109	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693127	protein_coding	0	0	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693384	protein_coding	0	0	1	2	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NTRK2	ENSG00000148053	ENST00000693539	protein_coding	0	0	1	4	0	0	0	0	0	4	1	0	0	0	0	0	0	0
GNAS	ENSG00000087460	ENST00000313949	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000371075	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000371098	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000419558	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
GNAS	ENSG00000087460	ENST00000453292	protein_coding	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0
BRIP1	ENSG00000136492	ENST00000259008	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BRIP1	ENSG00000136492	ENST00000577598	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BRIP1	ENSG00000136492	ENST00000682453	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BRIP1	ENSG00000136492	ENST00000682755	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BRIP1	ENSG00000136492	ENST00000683039	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
FANCD2	ENSG00000144554	ENST00000287647	protein_coding	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0
FANCD2	ENSG00000144554	ENST00000419585	protein_coding	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0
FANCD2	ENSG00000144554	ENST00000675286	protein_coding	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0
FANCD2	ENSG00000144554	ENST00000676013	protein_coding	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0
SLX4	ENSG00000188827	ENST00000294008	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERCC4	ENSG00000175595	ENST00000311895	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ERCC4	ENSG00000175595	ENST00000575156	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ERCC4	ENSG00000175595	ENST00000682617	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000354383	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000355498	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372098	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372104	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372110	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000372115	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000448481	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000456914	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000488731	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000528013	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000529892	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000529984	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000672314	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MUTYH	ENSG00000132781	ENST00000672818	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000369899	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000369902	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SUFU	ENSG00000107882	ENST00000423559	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000354071	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000357654	protein_coding	0	0	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000471181	protein_coding	0	0	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000493795	protein_coding	0	0	2	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0
BRCA1	ENSG00000012048	ENST00000634433	protein_coding	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
APC	ENSG00000134982	ENST00000257430	protein_coding	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
APC	ENSG00000134982	ENST00000507379	protein_coding	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
APC	ENSG00000134982	ENST00000508376	protein_coding	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
APC	ENSG00000134982	ENST00000512211	protein_coding	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
MAP3K1	ENSG00000095015	ENST00000399503	protein_coding	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
